"STATE","TEXT"
"NC","12/26/11 7:45pm.
I go to the hostess station and request seating for one.  Hostess asks if i wish to be seated at the bar, and I politely declined.  She then said ""we are not taking any more walk in business tonight.""  

I have a suggestion on where this place can shove a few of their meatballs."
"NC","In my opinion, this place is only one star ahead of Olive Garden (which I don't care for )  in terms of the quality of the food... but it is pricier than OG. (Because of the price-point, I would acutally rate this place 2.5 stars instead of 3.) 

It is your typical Italian-American corporate chain cuisine. If you are hungry and want to find something ""nicer"" than the Olive Garden but not on the level of gourmet authentic Italian dining, this is an ok choice... especially if you are a family with lots of hungry mouths to feed.  

If it were totally left up to me, I would not choose to go here. Ever.  However, we have a lot of good friends who really like this place (??!!), so on occasion, I will suck it up and take one for the team.  

One problem from my perspective is the ""family style"" dining.  Typically, I am much pickier than my dining companions and I feel like I have to settle for something that I would not order if it were just up to me.  (And the same is true in the reverse, my dining companions try to find something to order that I'll actually eat). 

But, they do have enough options that I can find a chicken or seafood option. There are also a couple of selections of baked pasta that do not include meat sauce. 

When I eat ""Italian"" food, I typically like to enjoy a glass of wine or two. As expected for a place like this, the wine selection is not very good and is  more overpriced than the typical restuarant wine mark-up.  

Even with a coupon and not ordering the most expensive things on the menu, I generally end up paying more than I feel this place is worth. I'd prefer to take my business to a smaller locally owned restuarant any day - and especially when it comes to Italian food. 

I have only been a few times, but on each visit the service was a-ok.  The wait can be a little long depending on what time you get here, but the staff tries to make up for it by being super-friendly."
"NC","Let me start by saying their food is top notch, my favorite is baked rigatoni with whole wheat penne and I have the italian sausage replaced with ground beef. I wish they offered a small salad with the order instead of an addon but you definitely get your moneys worth in quantity. ALSO, if you are on the lookout there are ALWAYS buca coupons in the sunday papers, in valpak, and if you search for google apps on android. So if this was based on food I would give Buca a 5.

I took my Italian gf to Buca on her bday at her request and I must say the dining experience was the WORST either of us have ever experienced. We went during the week and they had maybe 8 different ""tables"" or groups dining in...they put us all in the same room (with the other 4-5 rooms EMPTY) and bunched us together with everyone. I'm literally sitting side by side with another group on a bench inevitably hearing every word of their conversation. Ideally you take your gf out on her Bday you want a private personable dinner where you can talk without hearing every word of someone elses conversation....that alone was bad when they had so much room in the restaurant. 

On top of that we had the worst waitress ever, Cassandra.....she harassed us literally every 2-3 minutes asking us if the food was okay, talking about the weather, etc...she was interrupting us CONSTANTLY. My gf and I began being short with her so she would let us enjoy our dinner and she just didn't take the clue. On top of that the host who worked at the front door kept coming back and doing the same, CONSTANTLY. It's nice that people care that your meal is okay, but theres no need to ask us how our meal is literally every few minutes when I'm eating the same thing. My gf and I could not talk without the constant interruption.

Horrible experience dine in but we have continued to go back for their TAKE OUT....We generally will call 20-30 mins in advance, then showup to get our orders and its still not ready often we'll have to sit there and wait another 10-20 mins like they didn't start it until we got there. The food is so good, and they give you SOOOOOO much (leftovers for days) it makes it worth it but the customer service is very low in my opinion."
"NC","We have been to Buca several times and generally have had a good experience.  We had the spaghetti and meatballs and lasagna.  It is family dining and the portions are large.  A small spaghetti is enough for two people and the same goes for the appetizers.  Good value. The food is good but nothing to rave about.  It is a place to go with the kids and have a decent meal.  However,  the service was very good. We wanted to change our table and the manager handled it right away.  The waiter checked on us frequently and took care of our requests quickly.  It is advisable to call ahead since it gets crowded on weekends."
"NC","We haven't been here in over a year and it was time to return and see if there was any changes. First, the decor is still cool...lots of pictures, statues, albums on the wall. We were greeted by everybody working there ---very nice. Ordered the apple Gorgonzola salad. It came out wrong and had to be reordered. This is a really wonderful salad....Unfortuately it took 15 Min's to get it the second time. Their bread used to be wonderful too.....hot and fresh full of flavor now it's just plain old french bread tasteless. 
Our entree of lasagna came out on a very hot plate but was cold but burnt on the bottom. Manager came to the rescue and immediately took care of the problem. I liked the idea of having the chef bring out the correct entree since it was his fault and not the waiter. 
Would I go back? Probably not, too many good Italian restaurants in the area that are better"
"NC","Mama Mia that's some good cheese......

Stopped by the mall on the way home the other night, and somehow ended up at the end of the parking lot in a dead end right in front of Buca Di Beppo.  Not sure what drove me into this location tonight, as I have only heard of the GINORMOUS portion sizes, and we were in the mood for something very light, and did not want anything real heavy. I know, this is Italian and everything is heavy, but we decided to give them a try since the parking lot was not nearly as full as normal.  (That could be good, or that could be bad) Anyhooo...we felt like an adventure none the less.

Since this was our true ""first visit"" we felt in order to take the tour....through the maze, into the kitchen, (hey look someone is actually eating in the kitchen) and onto the myriad of other rooms, finally locating our table in a room, with just one other ""festive"" couple.  Apparently a few servers had been cut, so there were a few questions as to who actually had our table.  One would think that was bad, however we did have at least three servers attend to our needs at the very beginning.

Of course, by now, you know I drink water, and my better have always has sweet tea. The drinks were quickly presented and we placed our very huge order of just the Mozzarella Cheese.  We had the complimentary basket of bread, with Olive Oil / Balsamic Vinegar, to help soak up the very tasty Marinara Sauce left over from the Cheese Sticks.

The portion sizes were reasonable for the price, and as expected, it was enough to feed both of us, especially the 2 sections of bread.

This will be on the list for us to visit later on, we when are hungry.

Service was fast and friendly.

 NCFoodGuy"
"NC","Close by grocery store ... Open 24 hrs - but count on it ... If you have a need for something specific - there's a good chance they will be out of it or have discontinued carrying it ... This place is not dependable for the real groceries... Go to Harris Teeter or Trader Joes for that ... This is good for creamer or milk or eggs ... Maybe ...  Also watch the cashiers - famous for over charges and not giving credit for coupons even after they're mentioned to them ... Most definitely pay attention to your charges !"
"NC","Close by grocery store ... Open 24 hrs - but count on it ... But not dependable for the real groceries... Go to Harris Teeter or Trader Joes for that ... This is good for creamer or milk or eggs ... Maybe ..."
"NC","I moved to the area not long ago. Never been a Bilo customer but it's the closest store to my apartment. Only a couple times have I ever not been able to find what I needed. I would like a bigger craft beer selection, but that's not a deal breaker. The staff here is wonderful and so friendly. The store always runs amazing specials. I'm very happy with my experience here and will definitely continue shopping here!"
"NC","Unless you have no other choice do not shop here.  The store is horribly dirty and the prices are higher then Harris Teeter.  If you come after 10 you can hang out with the manager smoking outside (That's where he always is) or you can buy out of date bakery products.  If you question my review take a moment to go visit the men's bathroom.  It is disgusting and can be smelled 10 feet before you even get to the door."
"NC","About me:
- New to NC/SC area
- Student budget
- Veg/Vegan 
- Healthy eats

Like with any grocery store, you have to go to their website and check out the weekly deals and online coupons. 
I love grocery shopping. I find it super fun. Because I'm on a student budget I like to stay creative with my food but health at the same time. I'm always on the look out for good deals. 

In general, items at Bi-Lo are less expensive compared to places like HT, Food lion. However if you're into the whole, organic food diet, then this is not the place for you. 
Produce selection is limited. Meats look fresh ( I wasn't vegetarian all my life so I still know what fresh meat looks like!). Bakery selection VERY limited. Seafood didn't see much. 

Limited but good prices!"
"NC","I love Bi-Lo Butts......Pork Butts that is, just for my own Famous BBQ.

I am not a big fan of Bi-Lo, but when it comes to friends and family wanting the absolute best BBQ, it must come from here.....

Here's why:
They offer the correct sizes needed to feed a small army, with just the right amount of fat content to slow cook this bad butt into a wonderful piece of food art.

Bi-Lo prices are much better than the competitors and seem to offer this piece of meat on specials a little more frequently than others.

The service is friendly, but again, I only shop here for the butts.

I find that they do offer a good variety of meats and other goods, but the butts are hands down the best value.  They do offer a butcher on site if needed for any choice cuts you may need.

NCFoodGuy"
"NC","I have been a long time fan but after having a issue with an item I purchased online this Christmas I will not be shopping here again. I tried to take a item back with the packing slip that came on the item, the associate told me I was unable to do the return with the packing slip but she could do it if I had the email confirmation.. I didn't have it on my phone so I went.. I found the email sent it back to my phone and tried the return again.. todays associate told me I could not do the return with the confirmation email but needed the packing slip.. which I could not find at the time. I asked to speak with the manager on duty which the associate called.. Valencia the manager on duty would not come up to speak with me but told the associate that they couldn't do the return.. I still have this 100.00 worth of stuff I don't need.. I would not recommend anyone from purchasing from Kmart!"
"NC","I wanted to bring some snacks back to Canada with me that we can't there. K-mart wouldn't be my first choice, but it was right across the street from my hotel so convenience was the factor here. The store wasn't busy, yet it didn't seem to be in the most organized state. Overall, the look of the store just seems to be tired.

The cashiers were friendly, but other than a couple of employees stocking shelves the store seemed to be a bit of a ghost town."
"NC","Hello friends,

This is probably the BEST K-Mart in a Super PRIME location.  Located across the street from Carolina Place Mall, nice Chain Restaurants, Dick's Sporting Goods, near Home Depot, hotels, hospitals, & a Highway. 

^^^ whatever you need is within 5mins radius!

Now on to K-Mart itself. I've been to this location a number if times. Always clean, every employee SEEMS nice. I was up & at it early in the morning and every employee I walked pass or walked pass me greeted me with a Good Morning & a smile. Asked if I needed any help etc. I seem to be out early whenever I go shoppin so I usually see people stocking and cleaning. 
 I would recommend this K-Mart to anyone. I've had good experiences here, I would only hope you & yours can as well. 

Until next time....TTFN!!"
"NC","I actually went to this store because I was out running errands and decided to pick up a new bathroom scale... I started out in the front of the store and happened upon a group of employees, working on putting an aisle together... They were having a pretty hilarious conversation, judging only by the volume... I thought I was in the right area, so I didn't ask for help... Turns out I wasn't, so I had to head back over... I said hi and excused myself since they were deep in the throes of their conversation and asked if anyone knew where they kept the scales... Out of the four people, only one of them even acknowledged me... Her answer? I don't even know where they are, they moved them... lol   She DID walk with me to find them in a place she thought they were after she said that...  I was so hoping that wouldn't be the end of the interaction, but the fact that she said it cracked me up... lol  That being said, it's K-Mart... It still has the same old K-Mart smell, cheap prices and layaway that you remember...  But isn't that precisely why we love it?"
"NC","The K (Big, Super or Regular) is the place where retail dreams go to die.

At many other establishments, if you need to return something sans receipt, they might give you a hard time, but they will at least courteously tell you that you'll have to pay a reduced price based on the lowest selling price over the last few weeks. And more importantly, they tell you that UP FRONT. At the K - hopefully no relation to the Bruces we know and love here in Crown Town - you have to provide identification, address and phone number before they will even tell you what you can get for your marked-down merch. Then you get to walk about in a daze in the hopes that you can find something else to buy. Or you could donate the card to the needy and let them deal with the problem.

Should you decide to walk the aisles of the damned, you are not treated to the relatively bright and well-lit or recently remodeled stores of any other establishment that wants to attract customers. No, here they buy outdated flat screens to seem that they are keeping with the times and hang them from the ceiling. Monitor stands and all. No fancy boxes, just a computer monitor hanging from above. Not even turned on. Really? Had I happened by prior to the holidays, that gift card would have made its way to the red kettle out front - if they would have accepted it."
"NC","Kmart is the ""also-ran"" of big box stores. I don't know any that have a large grocery section but they do have a decent selection of general merchandise, clothing, personal care, toys, and housewares. I needed to get a plant as a last minute gift for a friend (never show up empty handed!). I had been planning to hit the home and garden department at the store further back in the mall, but gave the Big K a chance. Good move - they had exactly what I needed and at the right price. This makes Bruce a happy shopper!"
"NC","Wow the guy at the counter is a boss!!! Really nice and the food was perfect and that's saying alot cause I'm a picky eater and order weird stuff. Restaurant was clean and we'll manged touche taco bell!!!"
"NC","I'm stuck between TWO and THREE stars. After all it is Taco Bell. 

You can usually count on them for cheap and fast food. The cheap part is always standard. But, the fast part for this location has struggled for a while. I mainly visit this location for weekday work time lunch breaks (12 or 1 pm.)

Maybe I should give them some slack because most places are slammed around this same time, but I feel they could step it up a bit and decrease the wait time a little.

Although, I do really have zero complaints on the food. After all it is Taco Bell."
"NC","Coming to a US Taco Bell is always an interesting experience.

First-off, there's no fries in US TB's. I learned that years ago when a group I was with apparently offended an employee by asking for fries supreme. It was like we were attacking a sacred family recipe by wanting ground beef and cheese on fries instead of nachos.

Second, the combos come with a taco, not with a side like you would get in Canada. If you want nachos supreme you have to make a special request.

Third, it's so much cheaper here. This is pretty standard across all fast food in the States. $5 for a Gordita combo here. Over $6 in Canada.

For this restaurant in particular, the service was good and the food came up quite fast. They have a choice of three different Doritos tacos. Hopefully they bring that choice to Canada soon.

Good call by the person who left the tip to swap a Doritos taco into a gordita. Delicious."
"NC","Seriously I waited in the drive thru for like 10 minutes. Finally I actually called the store and asked if there was a problem. The manager was like no why? So I explained that we had all been sitting there for forever and I was trapped in the drive thru and couldn't get out and could he please start taking orders. His response was oh sorry I accidentally turned my headset off go ahead with your order. (I was 3 cars away).  Anyways I got my usual cantina bowl and it was okay... not great even by Taco Bell standards."
"NC","Always fast clean yummy and the manager dude is on point as far as high customer service. They messed my taco up. He smiled, personally made the correct taco, and said have a nice day in less than 30 seconds. :)))"
"NC","Ah yes...time again for some new living room furniture.  After getting new sofas every couple of years, we decided to give some leather furniture a try.

We found a couple of beautiful pieces and got a quote from our salesperson, Jeff.  We thanked him and went to check out some competitors' options to compare.  I'm not a huge fan of the all-day shopping events, and my preference was for the Haverty's pieces, so I decided to go back and see if Jeff could knock off the shipping charges to keep the price around 3 grand.

He looked incredibly annoyed (and why wouldn't he...it eats into his commission).  He had to ""speak with someone"" about getting the price down.  He also asked if I would buy today if he could get the price of the shipping knocked off.  Which of course, led to my belief that I'd be pulling out my wallet in a couple of minutes.

Here's where my decision to find a new store, or at the very least, work with another salesperson comes into play.  When speaking with Jeff, I expressed that I wanted to stay around or under 3 grand to stay within my budget...that...and...my wife wasn't exactly thrilled about purchasing a leather set to begin with.

Annoyed that I was asking for ""free shipping"" ($120) on a $3,000 purchase, Jeff decides that the best thing to tell me...is...that I should have been looking at furniture I can afford.  Did he really just say that?  There's no way I heard that, right?

Now there's two sides to me...the one that could have handed him my business card and discussed the difference between the words ""budget"" and ""afford,"" and the one that was in total shock as he walked away to talk to a manager.

While my nature tends to lean towards the former, I was certain that any discussion past this point would have been a waste of breath.

To be fair, i was already receiving a $100 discount for every thousand I spent (not including the $300 warranty).  Since the price only came to $2700 without taxes and warranty, it would only be $200 off. 

I walked in to speak with Jeff for a deal on shipping.  I was prepared to leave and buy elsewhere if he was unwilling to negotiate.  

The only reason I'm updating my review is to bring light to a poor choice of how to speak to a customer and an unwillingness to be flexible.  

Profit margin is considerably higher in the furniture business than in most other retail outlets.  As a returning customer I expect some flexibility in maintaining the relationship.  Acting like the $120 delivery charge would bring the net profit below all costs was absurd...and if it's not absurd...Haverty's business model must be."
"NC","i ordered a piece of furniture from havertys in April for Delivery in June.  When the piece was delivered it was damaged, which is fine but the way they handled the situation was far from professional.  i was initially told i'd have to wait another month to get the piece then i was informed that i'd recieve it a week later.  Prior to delivery i was told there had been an error and the only piece they had left was damaged.

we reached out to another haverty's asking about their floor unit asking if they were able to sell that similarly to how the other store had, they declined.  On 7/4 I cancelled my order, went to a competitor and ordered furniture to fill two rooms in my new home.  

my issue here is that my cancellation and payment was apparently never issued, i spoke with Haverty's on Friday asking about the status of my refund, they advised me to call in Monday so i did and they said it was never processed.  i finally got in touch with someone to process my refund on Monday.

Overall this was a very poor experience, my salesperson was great and i liked the products offered, but i would never deal with this company just given the situation which was triggered by one individual issue."
"NC","We ordered a curio cabinet from Havertys. The sales people were friendly and did not pressure us or follow us around. It was delivered a few days later. Unfortunately, the top was badly damaged and we sent it back. Havertys kept us updated on when the replacement was being delivered (within a few days). New one arrived in perfect condition. After that, we received a phone call from the sales person, making sure we were happy. Great experience. Wish I could say the same for the other furniture chains in this area."
"NC","Really pleased with Haverty's and especially the salesman on the floor - Dennis. He never hovered but seemed to have a sixth sense about when to show up and answer a question we had. Ended up buying a couch and two chairs for the living room... quality seemed to be really good as well. We went to about four different furniture stores all around the Carolina Place Mall area and found the service and quality at Haverty's to be the best... hands down. 

Super impressed and very happy with our experience. 

Thumbs up, five stars - highly recommended!"
"NC","They are friendly and nice but I purchased a broken desk and took a week for them to replace. The customer service is nice but not much help. 

Also, don't trust their delivery window ... 3-5pm?!? Try 6:30. And would have been nice if you called to let me know."
"NC","Repeat customer.  Delivery tracking is great, sales reps were helpful.  Cancelling off an extra piece before delivery was easy and refunded quickly.  Recommend"
"NC","I've always had good experiences with Haverty's.  The sales people have always been friendly and helpful, without pushing too hard.

The furniture can vary from piece to piece, but most of it is of decent quality.  What I appreciate about Haverty's, is that you can browse...instead of consulting with an ""expert.""  Frankly, I like Haverty's and Ethan Allen, but the latter is always such a pain in the butt when I go there to get a piece of furniture.

Haverty's will have something that will fit the bill, but you may have to wait a while for it to reach your home.  

Lastly, the prices here are very inexpensive (this is obviously subjective) compared to other quality furniture stores.  I'd compare Haverty's to Target.  It's not the top level, not the bottom level, but it's fun to shop there."
"NC","Omgoodness! Went with the other reviews and tried Genaro's. This was some of the best food ever and we eat out a lot, everywhere and all cuisines. The rotisserie chicken held up to the reviews as the BEST we've  ever had! The sauces were crazy fantastic too. From the Aguadito soup to the plantains to the cilantro rice to the most awesome Tres Leches. Wow. If you're in the area or anywhere  near Pineville, NC definitely recommend. Service and recommendations  from Luis were greatly appreciated  as well. 5 stars. We are bookmarking  this one and are so happy it's only 1/2 hour away:-)"
"NC","9/7/2014 Went here for late lunch with a friend after running errands near the mall. I've been here at this location a few times before with great results. Today not so much. Our server Jeff was the worst waitstaff I've encountered in many years.

could never find him, and when we did was having conversation with other female employee. had to get up and find my own pepper mill that had something in it. had to ask the hostess several times for assistance. 

15 minutes after order our salads come, I needed more dressing so we had to search him out in the place because we couldn't see him anywhere fro over 5 minutes. 
after 45 MORE minutes our meals came. 

I ordered the parmesan crusted ribeye, med rare and the French onion soup. she ordered the ribeye as well and I don't remember what side. 

my steak was cool (not cold) and over done to a medium ALSO the cheese on my soup had solidified! so this tells me that our meals SAT in the back so long they got cold. my friends meal was also cool - all of it!

She said NOTHING but by now I am pissed off, the guy never refilled our drinks - we had to ask for others to get it and by the time he remembered we had probably needed a refill we were already done drinking half of what the last person we begged for liquid from gave us. 

I told the hostess that this guy needs a lot more training because he is the worse server I have ever come across, I FIRED servers who weren't this bad when I was a head waitress for 2 years!

the only reason WHY this place got 2 stars is because of the manager (Alberto I think his name was) came over and I showed him my meal, told him of all the issues we had, but what I was most disappointed with is the obvious WAIT time to get the cold food- which was NOT the kitchens fault. 
He personally promised to go cook my steak himself (he said it just takes 8 minutes!) WOW then Jeff should explain the 45 minutes we waited for our 8 minute steaks. (keep in mind there was only about 4 tables occupied, including ours, in the whole place)

finally finished our meals and we would've left $1 tip instead of the $5 bill, but that was the smallest bill we had and we had to leave. And this arrogant little dude is going to come over and start making excuses to us? says he was doing all he could to help us? that he didn't know there was a problem? that he had been there 3 months and never had a complaint? (well the manager said he had been there 1 month- I believe the manager) and maybe SO JEFF no one complained- ya know what most PEPLE DONT- they just DON'T come back!"
"NC","Being apart of  the Darden company I knew what to expect which was great service. My family received just that. Ashley was our server and she was awesome. Our food was nice and hot and was on time. Thank you Longhorn family!!!"
"NC","The meal was Filet, with asparagus and salad though right now I am not eating oil of any kind so the salad was not an option - I opted for the grilled shrimp instead ... Steak was delicious - the asparagus was cooked to death and worn out and the grilled shrimp was good though the manager wanted no part of offering any consideration of discount for the salad I didn't order ... 
Long story short - go to Outback Steakhouse right around the corner and get treated remarkable and get food you want with no hassles mate ! 
Won't make this mistake again - too many choices in Charlotte to have to dicker over $6.00 !  Outback would not only have accommodated my request but would have checked to make sure I was happy ... 
Longhorn was NOT crowded - hum. ... Probably why ... Carlos the manager is cheap and not customer friendly !"
"NC","Hostess was very nice. 
Sat at the bar, usually you get impeccable se4vice sitting there.
Took almost 5mins before being noticed and never by the other one. Received drink order and was able to order dinner in a timely matter.
Received food and had to find our own salt and pepper shakers.  Then almost done with steak and finally bartender comes to check on us...wanted a steak sauce. Then to wait on the bill.
You would think they were swamped being Saturday night at 9 but not really, 1/2 the bar empty."
"NC","Service was still excellent, I ordered the outlaw ribeye my gf ordered the salmon. Both were cooked perfect and my steak was seasoned perfect. Thank you to the staff for giving us the gift card. We will deffinetly be back in the future. It must have been an off night before."
"NC","We got here a little before 5 PM hoping to beat the crowd and not have to wait to be seated-The place was empty except for the 5 or 6 parties ahead of us in the waiting area who made the same mistake-We were expected to happily wait until 5 when more servers would start work-We left.Don't pretend to be open and not be ready to serve hungry customers!I like the food here and think it's a pretty good value for the $60 or so we spend for the two of us,but there's lots of other places to spend that money-"
"NC","Consistency is what I like about Long Horn. Still the best place for a steak under $25 anywhere. Even their sirloins are great and you can mostly cut with a fork. The Filets you can always cut with a fork.  A dash of salt and pepper is all I ever need to put on their steaks.

The salads at Long Horn, this is where they need to step up their game. Let's do something other than ice berg lettuce guys!"
"NC","They get two for the great service but everything else was not so good. I had a ribeye which was cooked to the right temperature. It was seasoned with a TON of salt and a pound of butter. Sweet potato also had too much butter. My gf got the lobster chops the lobster was overcooked and tough to get out of the shell. It should be easy when it comes split already right? Her corn on the cob was undercooked. So all in all the service is good but the food sucks. We will not be coming back again."
"NC","The meal was good.  The usual, chain steakhouse quality. ... except the 18 oz rib eye came with a 5 oz bone in it.....Typically the servers are at least attentive at the longhorn.  Today our server would have preferred she didn't have people to wait on.  The restaurant wasn't busy but getting a new drink was almost impossible....and you better be satisfied with the old mug cause getting a new frosty mug with the 2nd beer was not going to happen."
"NC","Love this place. Eat here once a week. Great food staff and the place is clean. 5 star because there is nothing negative that you can say."
"NC","This used to be my favorite steak house in Charlotte.  It's really gone downhill lately.  The last 2 times I've eaten here the prime rib was still cold.  I told the waiter to take it back and cook it some more.  He brought it back STILL COLD.  I realize prime rib is best rare, but this guy just didn't get it.  Nice waitresses and free peanuts though."
"NC","Absolutely wonderful service and the Half Shredded Prime Rib Sandwich and Loaded (and I do mean loaded) potato soup is stupendous"
"NC","The staff was on point, we had a large group of eight dinning out last Friday.  The waitress moved quickly ensuring everyone had an enjoyable evening.  I had the parmesan encrusted mushroom sirloin steak, it was tender with wonderful flavor and properly cooked to requested medium well.  But, at the other end of the table my family member enjoyed a steak cooked to medium rare, a true sign your at a good steak house to me is the steak cooked the way you order it!!  YUMMY eats!!!"
"NC","We ordered the lobster and shrimp dip. We had to send it back twice because it was too cheeseeeee.. yes!! The chips kept breaking whenever we dipped it in the sauce because the cheese made it to heavy. They ended up taking it off the bill. We then tried the parmesan chicken and bake potato. It was gooood!!! It was enough for two to share."
"NC","All the guys in our family love steak, so this has always been a destination for my family and I just for casual dining on a Sunday night.  The waiters are always pleasant and even conversational, and they're really on top of things.  The sides and salads are great, and the steaks are cooked just the way we each prefer.  The flavor of the steaks are just okay though, mine personally was a bit too salty last time.  But it doesn't take away that this is still a great place to be a repeat customer at."
"NC","Awesome burgers and fries. Add a cold beer to it and youre set! if you drink that is. :)"
"NC","Dinner last night at bar. Actually a great steak with super service. Enjoyed. Wasn't too crowded and surprisingly quiet. Recommended."
"NC","For us minions who can't afford places like Sullivan's and Ruth's Chris......this is easily the best steakhouse around. My wife and I have gone to all the other middle class steakhouses (Lonestar, Texas Roadhouse etc.) and this is our favorite. 

The steak is always juicy and cooked perfectly and their sides don't taste like they were nuked in the microwave. 

Try the Rancher Sirloin with the bacons, sunny side egg, and hollandaise. It's awesome."
"NC","Great steaks for the price. Always good service. Don't get me wrong, they aren't the greatest steak place. But the best in the affordable/causal range."
"NC","My son and I dined here recently.  He's a steak fan and I was looking for something he would eat!  My son ordered a Rib eye (standard) and I ordered the Parmesan Encrusted Chicken w/ a sweet potato and veggies.
Our meal was prepared well and it didn't take very long.  My son's steak was cooked properly and since he ""woofed"" it down, I suppose it was pretty good!
My Parmesan chicken was excellent.  There were two pieces on the plate so I was quite satisfied with the serving size.  The sweet potato was average in size and properly cooked (baked); not burnt.  I always look for the fresh veggie sides these days and Longhorn didn't disappoint.  Very tasty!
We were very pleased with the service!  Our waitress kept our beverages filled and was most attentive!"
"NC","Don't let a good place down.  Longhorn consistently provides a good value and great food.

I had to drive a few minutes from downtown to get here, it's near the BestBuy in a mall area.  Classic exterior and very nice interior with a comfortable bar area and large dining areas, which would be great for a company function or family dinner.

Personally I like their Salmon and Sierra Chicken meals more than their steaks, but when I have had a steak it is top quality.  I think their grilled chicken is the best anywhere.  Choices of sides and a salad for a reasonable price.

Definitely will be returning to this location."
"NC","The restaurant and corporate did follow up with me. They sent a letter of apology, refunded the overcharge, and gave us a decent gift card to give them another chance. My wife and I were hesitant to use the gift card at this location, but that's what we ended up doing. That visit was definitely better than the previous one. For the response to my complaint, I thank the management and corporate office for their sincere concern and willingness to make the situation better. They did all this within a month of that first fateful visit. I know this was a year ago, but I thought it would only be fair to them to post a follow-up to my scathing review.

Based on the second visit, it may not be the best steak house in the area, but we would go back again if we hadn't moved out of the area."
"NC","The only reason I went with my wife was because their management sent me a gift card as a sorry note because one of their waiting staff mistreated us at another restaurant location.

Really convenient location right next to the mall, which I think is why this place does OK. Place was packed at 7 PM, but the service was great - we were immediately seated, got our drinks (and timely refills) and our food was brought out in a timely fashion as well. Overall a very decent experience.

The reason for the 3 star experience is not because I'm docking this particular restaurant for doing something wrong, but instead rating this restaurant compared to the other Steakhouses I've dined at. This place is average at best."
"NC","GREAT steaks, prepared just the way it was ordered. Highly recommend the Portabello mushroom steak. Fast, friendly service."
"NC","This is based on my last visit , as I had almost given up on Longhorn after a previous BAD experience since the new renovations and menu change.

For starter's if you have NOT been to longhorn within the last year, they have a whole new menu, the prices have increased, and there is no more value menu.

We usually do call ahead seating when eating out, but this time we opted for ""let's just see how busy they are"", because if it was anything like our last visit the place should be empty.  Upon entering the door, the wait was approx 20 min, but I spoke to the host, and while it was just two of us, we opted for any seats that were available.  We were immediately sat, and we were seated right next to the kitchen. (Usually this is the worst seat in any restaurant).  

We were greeted by our server, ""Chuck"" he was very friendly, and promptly took our drink order.  The bread was quickly brought to the table which was still very warm, and the butter melted with ease. At this time I looked over the menu, and opted for the (limited time only special ) Rainbow Trout w/ Shrimp / Lobster Filling w/ Rice Pilaf and House Salad.  I have added a photo of the meal.

My wife had the Filet Mignon, with steamed vegetables and a house salad.  It was cooked perfectly, and the vegetables were awesome.  We were very pleasantly surprised.

My meal with the trout was excellent, and I was very excited that this location finally put GOOD SERVICE, and a GOOD MEAL together at the same time.

After this visit, I give them a four, because the server, who was stationed right beside us (at the kitchen door) was right on top of the service, with drinks, and with removing the dishes as they were emptied.

We skipped on the dessert this time, as we were very full from our meal.  but we what saw pass by us, looked very enticing.

I am all about second chances, and this was a redeeming factor for this location.

Kudos to the management, and to our wonderful server ""Chuck"".

We will be back, and would recommend giving these folks a try.

Best Regards,
NCFoodGuy"
"NC","Let me preface this by saying I only came here because I was given a gift card. After reading the reviews I was less than excited, but hell, it was going to be free! 
Got to the restaurant around 4:45 for an early dinner. Walked in, there were about 5 parties sitting in a very full waiting room. No employee visible, the hostess stand deserted. The only employee I could see in the entire restaurant was the bartender!
After waiting for about 5, a girl came up, and asked how many in our party. I responded ""two of us, but is there a wait??"" She responds, ""yes at least 10-15 minutes"".
At this point I look around the restaurant, way more empty tables then full. Like David K stated, I understand the shifts and seating requirements in a restaurant, but customer service and perception is always #1. 

Needless to say, I walked out before we were seated, fearing what could come of this experience. From the other reviews it seems I didn't miss anything. Seems it all boils down to poor management. It is not the employees fault if the manager has no clue how to run a business."
