"STATE","TEXT"
"PA","I haven't eaten here yet, so I'm solely reviewing the bar.  I always have a great time when I pop in.  Jeff and Lindsey behind the bar are super fun and friendly.  Drink prices are decent and I love the karaoke every other Sunday.  I'll add more once I eat here!"
"PA","I've only been to Hambone's twice and I would probably not go on my own volition. But when I have gone, it's been exactly as the rating suggests: 'a-ok'.

The first time I made the mistake of ordering a draft beer. While I've seen other do it since with better results, my Big Hop was cloudy, off-tasting, and definitely suggesting of unclean tap lines. 

Their bottle selection isn't half bad so I have stuck to that with better results since my initial stumble. I haven't tried the food, but it looks like decent bar fare. 

There are darts and games in the back if you're into that."
"PA","I love this place. Good food, decent drink prices, and different things going on throughout the week. The people who work here are always so friendly even when it is packed. Good place to stop for lunch or stop for a few drinks on a Saturday night!"
"PA","Ill give Hambones a 5/5 just because of its spectacular Taco Tuesday. At only $1 a Taco (and with vegetarian options) it caught my attention. I was skeptical of the quality at first, but after going for 2 months straight.. It's official.. IM ADDICTED!

P.S Angela the Waitress is da bombbb"
"PA","I came here for a late bite on Restaurant week, and man -- wicked good Mac and Cheese. Made with melty, creamy Gouda, and with bacon liberally mixed in, this stuff is the real deal. Also, for an extra couple bucks, I had a mountain of pulled pork heaped on top. It was like an extra meal on top of my meal, and man, did it satisfy. The only thing holding me back from 5-starring this place is that my and my wife's drinks weren't great. Cheap, and served promptly, but a vodka-soda and a Tom Collins aren't exactly what I'd deem ""hard to nail."" Still, I would eat here again in a heartbeat. Great bar food."
"PA","We randomly ended up here while driving through Pittsburgh. We absolutely loved it!! I had the Pittsburgh style salad with buffalo chicken.... One of the best salads I've had in awhile! The house burger was too big to be true (see photo), but to die for! Service was great! Only complaint was the meat to bun ratio on the cheese steak sandwich."
"PA","This place is my favorite bar in all of Lawrenceville. It is not uppity or pretentious at all. It is one of the only old time Lawrenceville bars in the area. 

When I was unemployed I came to Hambone's ever day to use the free internet, order a cup of tea, and maybe an appetizer. The waitress/waiters were friendly and nice, even though they knew that I wouldn't be ordering much. They even offered tips on where/how to appy. 

Everytime someone comes to visit me I try to take them to Hambone's. The atmosphere is just fantastic. Yeah, it might be a little run down, but that is the best part!

Drinks and food are cheap and good! They have live music and comedy nights throughout the week.

Stop in, you won't be disappointed."
"PA","A five-star local bar. We came for a beer (looking pretty dusty and beat because we are rehabbing a house around the corner) and we stayed for a meal. Have been back often. All we expected was bar food and we have had meals that are inventive and carefully prepared. We always feel welcome in the mixed-age crowd. We are curious about the live entertainment and game nights, but haven't been yet due to exhaustion from the construction process. Best meals are sandwiches."
"PA","It wasn't my first choice.  Industry Public had an hour wait and Pusadees Garden was closed.  But Hambone's was a sturdy backup plan.  First thing, the service is extraordinary, the people who work here are very nice and work very hard to make sure everything is right.  The food is pretty average, but still better than I was expecting."
"PA","If you love fried fish, get the Haddock. It is phenomenal. I also liked the deep-fried pretzel, and the server who was a really nice girl. The interiors are a bit dated, though. But then again, Hambone's seems to attract an older crowd and seems to have been around a good while.  I guess if it 'aint broke..."
"PA","I went to Hambone's on the Saturday of the Lawrenceville Cookie Tour with a group of friends.  One of us had been there before and gave us a four-word review: ""Bad service.  Good food.""  I'd say he was about three-quarters right.

The food was decent.  I got a burger (the one with blue cheese, I forget what their name for it was).  Fine but not spectacular; I wasn't particularly impressed.  The fries were good, as I would expect from a pub-y place like this.  To drink I ordered their hard lemonade and then a Black & Tan.  I enjoyed both and I thought the beer selection was quite good overall.

But the service was what really left an impression on us.  After we ordered to a surly waitress, she snapped the menus back with a frown like it was her job.  Remember that scene in Lord of the Rings where Ian Holm jumps at Frodo and his face gets all scary?  Yeah, it reminded me of that.  Then after getting our drinks we didn't see her for a good half hour, which considering her attitude I guess I wasn't opposed to until about half of us finished our glasses.  No check up, no ""anyone need another drink,"" nothing.  After that we got our food, ordered another round of drinks and didn't see her again until she cleared the table and brought the check.  She had earlier asked how we had wanted to get the check, which we first responded with all separate but after seeing the look on her face that that request had caused we quickly changed to ""whatever's easiest for you."" 

I guess it's not a good sign when you ramble about the service at a place for twice as long as you talk about the food.  But that's just what Hambone's was for me.  The food was totally forgettable; the service was terrible.  I would've liked to go again and try something different, but I don't feel like playing ""try not to aggravate waitress"" again anytime soon."
"PA","It isn't a dive.  But it isn't fancy.  It... well, it's ... a bar.  

We've been there a few times now and I haven't really had anything I didn't like, although there were a few things that stood out more than others...  Firstly, we were pretty disappointed with the Nachos.  They weren't bad, but the portion was really small and the toppings weren't distributed very well.  Instead of the nachos, try the porky fries -- they are DELICIOUS!  We were a bit skeptical at first, but hubby and I fell in love with the mix of cheese and the pulled pork.

We've had numerous sandwiches (all good, the HBLT is HUGE and so yummy!), burgers, and daily specials and the food is pretty good.  Tuesdays they have tacos for $1 each and they do a good job of loading up on the meat and toppings.  

They rarely have beer specials (at least on a regular weeknight when we're most apt to go), but the beer isn't too expensive to begin with so...

The waitresses are nice and we've had the cook come out a few times to make sure we liked our food.  Overall a nice place!

Quick tip: If you're... anything other than skinny, you might find it a bit uncomfortable getting into/out of the booths in the main bar area, but they are comfy to sit in once you ARE in."
"PA","Ate lunch here one day and the burger was solid, beer was cold.

What did me in in terms of probably never going back here was Friday night.  My wife and I sat down and when the waitress came over we were ready to order, she took our order with attitude, and when I said thank you and handed her the menu's she ripped them out of my hands and walked away with out saying anything.  I proceeded to tell her to ""lose the fucking attitude"" and got up and walked out.  

I don't expect A+ service from this place nor an overly enthusiastic wait staff, but don't be rude, rip the menu's from my hand and act like a total bitch.

I will never go back here on principle alone.  Kind of a shame, because I like the place."
"PA","Hambone's appears to be just another yinzer bar in Pittsburgh. However, you'll see upon entering that the ladies behind the bar are actually very nice and accommodating and their menu is relatively extensive and delicious.

I first went to Hamebone's to drink and was blown away by how attentive the bartender was. She actually came outside (where we decided to sit) and asked us if we needed anything. Very nice, considering she had plenty of business at the counter and could have let us go up when we needed something.

The second time was with my neighbor, Tate. He's been in Lawrenceville for over 20 years and personally knows the cook at Hambone's. He talked the place up quite a bit and we finally made it over one afternoon for lunch. It was, quite surprisingly, incredibly good.

I've been to Hambone's for dinner as well with Tate and was equally impressed.

Don't judge a book by its cover, Hambone's has a lot going on."
"PA","super cheap beer and deep fried pretzels. what else do you need?"
"PA","Hambone's is divided into two sections. The restaurant area in the back serves pub-grub like wings, burgers, ""hamwiches"" and most everything else that's fried or dunked in ranch. Like most pub-grub it's something to eat, not a brush with culinary genius. 

The bar carries interesting local brews on tap like Rowhouse Red (from Philadelphia) and a couple unusual varieties of Yuengling. However, the best way to illustrate why you need to go to Hambone's at least once in your life is this story.

Man to bartender, ""I need six shots of Jager!""

Bartender, ""We ran out.""

Man (huge incredulous sigh of exasperation), ""Out of Jager?!"" 

Bartender, ""We ran out 10 minutes ago--sorry!""

Man, ""Alright...gimme six shots of Rumple Mintze!""

Bartender, ""We got Rumple Minze!"""
"PA","went there for lunch and i had the skirt steak hoagie that came with soup and coleslaw for under 6 bucks. my wife got the fried haddock sandwich which was enough for 3.  food was 5 star. peppersteak soup was very good  and there is plenty oof parking across the st in a city lot. attached bar too that we didnt go to. try it out, its worth it"
"PA","Eh, so just to say upfront that I've only been here once and I would want to go back again- except I probably won't. Gay bars are always hit-and-miss, but after hearing a bit about this place I decided to stop in one night. Total dive bar, pretty smokey, pool tables in the back. It seemed that most people knew each other, which is great. The drinks were cheap and for the most part the bartender and the other people were nice and respectable. However, I unfortunately had a bad experience with a regular who just wouldn't leave me alone. And his friends and the bartender shrugged things off as nothing, which made me a bit uncomfortable. I finally decided to leave, and it is because of this and this reason alone that I will probably not be going back here. It's a shame, because I love me a nice blue-collar dive bar."
"PA","brewers best bar pittsburgh in. you going to love this bar and this gay men going to love you. you are drinking for free almost every time drink. brewers best bar pittsburgh. you loving it already"
"PA","Brewers Hotel is an excellent dive spot for cheap drinks, located between The Strip and Bloomfield/Lawrenceville on Liberty Ave. It is not a hotel in the traditional sense, but there are extended stay apartments above the bar which I imagine are mostly let out to folks in transition. Historically, Brewers' was dedicated to supporting people with AIDS and they continue to subtly promote prevention of HIV/AIDS. There is absolutely nothing obnoxious or outrageous about this gay bar; it's just a super chill place to enjoy a drink, smoke and/or video game (on one of those crappy bar consoles). On Tuesdays they have free pool and $3 pitchers. Our draft Straubs on a normal night were $1.75 each. Expect drunken characters and adequate, if not friendly, service. Predominantly older male crowd, but a welcoming/indifferent one. If you are feeling generous and quirky, bring along pig paraphernalia to leave behind for the barkeeper."
"PA","Normally I have no issue Pesaro's but after my last order I'm done with them. I ordered the family feast when the driver came I paid him $23.53 right after the driver left I noticed I did not get the breadsticks or 2lt of tea & my hoagie was wrong. I called was giving the run around about that's not what I ordered and I would have to pay $3.50 more if I wanted those missing items. After complaining about how often I order from them I was told the $3.50 would be waved even thou I had paid it with my original delivered order. When the 2nd drive came with the corrected hoagie & missing items I was told once again I had to pay $3.50 I was told it was put into the system wrong. I don't see how that is my problem when I paid the 1st time, if I didn't have hungry boys I would had returned my whole order. 
 
I paid the difference and vowed to never go back there they didn't care they were loosing a long time customer. The only thing they cared about was $3.50 and would not believe I had paid the 1 driver who I suspect kept the difference and also his mouth shut when asked what I paid him. Mistakes happen and would over look this is the I wasn't treated so rudely."
"PA","My mom visits me for pizza. Perhaps there are other reasons such as my charming personality or birthright, but the fact that Pesaro's can be delivered to my apartment entices her a bit more.   
 
Prices aren't the cheapest, but are pretty comparable for the area.  A fan of the fact that you can order  
 
Today we went the online ordering route which always estimates a longer delivery time, but I was pleased at the time it took to be delivered.  I also appreciated that tonight's delivery man wasn't smoking which I have had happen to me before (first I don't want my food to smell/taste like smoke second if you are having trouble juggling a reciept/pen and pizza you shouldn't add something else into the equation). 
 
As we normally do we went the make your own pizza today opting for a white pizza with hot peppers and meat.  The number of toppings is impressive and welcomed considering we pay for them individually.  The pizza was so hot you would have thought they cooked it on the way down Butler Street.  Only complaint if it was entirely too greasy - like leaked through the box + paper towels and left a puddle on my table.   
 
Stand by and safe bet if you need a pizza from the neighborhood."
"PA","First time ordering from the Lawrenceville store. Yuck. This place better re-evaluate their ingredients and taste standards because it was just blah. The Sicilian pizza crust was terrible and there was hardly any sauce on the pizza. There are so many better places in the area, especially Bloomfield.  Try Frank's also in Millvale. Amazing."
"PA","We've been ordering from here for at least five years. The most recent deliveries have taken an excessive amount of time. Tonight we placed the order at 10:25pm. The driver called us at 11:03 saying he was on the 62nd street bridge and asking where we lived in Shaler. The only problem is we live in Lawrenceville... Off of Stanton. It's now 11:37 and still no order. We should have picked it up, I'd be in bed by now. The pizza better be hot, but I have a feeling it won't be."
"PA","I ordered Pesaro's last week and it was great. I know a lot of other people have had bad experiences, but I really loved it. We got a large pizza with black olives and extra cheese. It was cooked perfectly, delicious and it got here in a reasonable amount of time with no problems. I'll try it again soon and hope that my opinion doesn't change!!"
"PA","The mozzarella cheese sticks were not cooked and taste horrible. The honey bar b que bites were burnt, soft textured and no flavor. The buffalo chicken was completely gross and the chicken was cold as ice. The pizza lacked flavor, cheese was cheap with opened canned tomato sauce. WILL NEVER EAT FROM THEM AGAIN. A COMPLETE DISASTER AND WASTE OF MONEY"
"PA","Sucked, ordered a BBQ Chicken Sicilian pizza and they gave me a regular. There was no BBQ sauce in it. The seafood calzone had more bread and grease then actual meat. And the service was shit. No more from me."
"PA","It seems that others have had problems with deliveries, however I have only picked up orders here before. Pizzas have been quickly made and ready by the time I arrived. The quality and pizza prices are right-down-the-road average in my opinion. I would recommend trying it sometime."
"PA","Won't be ordering from here again. The delivery man was rude because they transposed my address. I, very nicely, assured the man that I gave the correct address and again he shoved the receipt in my face wanting an apology.  I know this looks like a scorned review - but the pizza actually earned 2 stars on it's own. WAY too greasy and just okay tasting. I was really hopeful I'd have a better experience since this place is in the neighborhood. Oh well, you live and learn."
"PA","Got a meatball sub and fries for take out. Not the best sub I've ever had, but not the worst. The fries were awful and soggy even though I picked it up right as it was finished being made. I'm not sure about their pizza, but I'm not too confident it's better than the places I currently order from."
"PA","I had heard good things about the pizza here from some people in my apartment building. I absolutely love pizza and always look forward to trying a new pizza joint. After ordering and having it delivered, I immediately noticed when grabbing a slice that they pizza was covered in a rather large bulk of cheese. Then I could not even get the pizza slice out of the box because the bottom of the pizza was not cooked. It was so doughy and soft that it fell apart. Had it not been late, I would have drove it back and showed them. I attempted to re-bake the pizza on my pizza stone but it did not help much. It was probably one of the worst pizzas I have eaten in the burgh. I will never order from here again nor recommend it."
"PA","Went to a few places around a few surrounding neighborhoods and came across this  place out of the blue. 
 
Wow... from pizzas to subs, or hoagies as Pittsburghers say, it is allllll good.  
 
Not too much or too sweet of red sauce of this pizza and the crust is always tasty."
"PA","I've ordered from here twice and had two very different, but equally dissatisfying experiences. The first time the driver got lost on his way to my house which is literally on the corner of two fairly busy residential streets, but the food was alright enough and in the end it still wasn't late. 
 
The second time, however, made it clear I'd never order again. I ordered the food and it was generally on time, but for some reason instead of marinara for my breadsticks I got ketchup? Which wouldn't have been a huge deal had they not been bone dry. The pizza wasn't terrible, but the sauce was utterly awful and NOT the same as the sauce on the pizza I'd ordered the first time. I'm not sure what changed but I wouldn't suggest this place to anyone that wants worthwhile food."
"PA","This place was pretty bangin'.  I was visiting Pittsburgh a few weeks back and some friends and I hit this place up for a quick dinner before heading to our destination.  Bar is old and worn and just the way I like it.  We rolled in around 9pm and the place was already packed with folks ready for a rockin' show.  Nothing but smiles and good spirits.  Worked our way through to the stage and up the stairs for more space.  This joint is laid out nicely.  Bar up front, stage in the back and you can get upstairs to the loft for a view out of the fray and another bar and food.  One of the first things I noticed when I settled in were the ash trays on the tables.  Ash trays on tables?  Does this mean?  Could this mean?  YES!!!  We can smoke in this bar!  You can still smoke in certain spots in Pittsburgh.  Now, I'm not a big smoker and don't go all Lewis Black when I can't smoke but after living 5 years in a smoke-free city a little vacation to Pittsburgh just gave me a little more freedom for the weekend.  Smoke if ya got'em.  OK, back to the biznezz.  Bartender was busy but she was most efficient.  Hot damn!  They sell Bells Oberon in these here parts.  1 Oberon please!  Ordered a burger and it was most bangin'.   
I liked everything about this place. Food, folks, fun, nice layout. This place was a good call."
"PA","i went here for the first time last week. pretty cool place. there was a band and it wasn't extremely crowded. really, nothing that special but not a bad venue for a band, and prices were totally reasonable. not somewhere i'd rave about but definitely somewhere i'll go back! 
 
UPDATE. so i went back to the thunderbird twice this week. again, as a bar, nothing special, not that great but not bad either. but i'm liking it more and more for the music. apparently every tuesday they have space exchange, basically a jazz-style open mic kind of thing. this week was beatles themed and it was amazing. the second show i went to had a $15 cover, which in my opinion is pretty steep. but you didn't have to pay if you sat at the bar, which you could still easily hear the band from."
"PA","Cool small music venue in L-ville. Came here to see the NY Funk Exchange a few weeks ago and wasn't disappointed. Thunderbird is dark, dingy, and an intimate setting to see live music. The bar is upfront and the stage in the back.  The stage area has a split level kinda thing going on. Right in front you can stand and/or dance. Right behind is an elevated area where you can sit and tables and enjoy the music if you so choose.  
 
Covers probably vary with the band, but the Saturday night we came I think it was $5. Not bad at all! Keep Thunderbird in mind if you are looking for some live music in a low key bar."
"PA","Nice little bar with pool table & a great Rolling Stones pinball machine with Steel Wheels era Mick & band. Super nice staff and decent bar food. 
 
 I may have to go back just for the ""That's a Wrap"" chicken wrap with lemon hummus & veggies. Sweet potato fries were thin and sweet.  
 
Band stage is in a small spot in the back w/ two levels of cramped seating. As small as the space is, many swing dancers were cutting a rug when we saw Miss Tess & the Bon Ton Parade! Super good.  
 
Only downsides were smoking - and  LOTS of it and the dank/dirty ladies room with a rubber mat covering God only knows what. It's super chilly in the front bar in winter so dress warmly."
"PA","I saw a Bluegrass show here last weekend and was very happily surprised.  It's a great venue for bands who are a little off the beaten path and the crowd seemed really excited.   
 
 Like other reviews have stated, the set-up of the bar leaves a lot to be desired.  The front bar is long and narrow with barely enough room to scoot by to reach the stage.  Other than that, it is definitely a place I would check out again!"
"PA","This place is awesome.  I went to see a show there earlier this week and not only were the bands great, but the atmosphere is nice and cozy.  You don't realize when you get in that there's a whole back area with a stage and two tiered seating.  My friends and I got a table on the upper level.  

One complaint I had was that for some reason they didn't turn on the heat and it was like 20 something degrees outside.  And I get the whole, when more people come in it will get warmer, but even when more people came in, it unfortunately didn't get wamer for those in the audience.  The coldness was distracting to the show.  

I ordered the blackened chicken sandwich with sweet potato fries.  The fries were amazing, they were fresh and hot and delightfully tasty!  So on to the blackened chicken sandwich (bcs)...I'm biased because the Harris Grill bcs is the BEST bcs you will ever have.  And I'm going to stick with that even after trying the Thunderbird's attempt at a bcs.  I don't want you to think that it was awful, it was really fresh and if I had ordered a ""grilled"" chicken sandwich then it would have been fantastic, but I didn't so I was disappointed.  The flavor or spiciness was not there...occassionaly I tasted a faint hint of blackening spices but it quickly vanished.  

I'll definitely check this place out again and I'll eat something different so I don't compare it with the holy Harris Grill BCS :)"
"PA","Not sure why Ryan thinks only unpopular bands would play here. Some of pittsburgh's local finest play here and draw big. Also nationally touring acts. They come for the good sound and the ood regular crowd. This place has well placed bars. One upstairs from the stage so you can sit if you like and not have to leave the band area to get another drink. And the other far enough away that you can still have a conversation but also hear the band."
"PA","Great Microbrew selection!  Great Live Music!  Great Bar Food!
I have seen at least 20 bands perform at the Thunderbird Cafe over the past year and have enjoyed myself every time.  There is a small dance floor for shaking your booty, club seating for taking it easy, and a surprisingly good kitchen that is open late every night."
"PA","I've never had a bad time at the Thunderbird.  The food is always good, the drinks are always well priced, the barstaff is always kind and fun to talk to.  They have some good bands come through, and some terrible bands.  Be careful of that.  Also, watch that there isn't a cover charge before you decide to head down there, unless you want to discover a new band."
"PA","sexy bartenders and WIRELESS! food and great happy hour deals! 
its like a black hole. once your there.. you want to stay there."
"PA","This is a good low-key place to hang out with friends during the week. It's the right kind of crowded--not elbow to elbow, but there are always people there who are friendly, having fun, and they have a serviceable pool table.  Karaoke draws and interesting crowd and is low key. The bartenders, particularly Christine, are nice and competent. Wide selection of beers on tap, reasonably priced."
"PA","I like this place.  Humble and comfortable. I like the setup with two floors that both look at the stage. I have seen local bands here and we watched the Super Bowl here too.  A good time!  I haven't tried the food, but there is a really great selection of beers at reasonable prices.  Being in walking distance of my house helps.  I should also mention that it's within walking distance of tons of other bars and restaurants, in case you feel the need to migrate or get some post-bar pizza."
"PA","Very long and narrow -- kind of 2 1/2 stories with a small stage in the middle. Not a great venue for seeing concerts due to the small size (unless the artists are really unpopular). As a bar, it seems like a fine place with the exception that they still allow smoking. The food was pretty horrible, but they have a decent selection of draft beers."
"PA","Awesome, get drunk eat some food. Awesome staff!"
"PA","Incredibly amazing grilled cheese sandwiches, chicken fingers, what have you! 
I really have only been to the t-bird for karaoke on a Tuesday but it is always a good time, especially,  if Pappy is around to sing a song or 3. The upstairs is better, as there is a patio type thing and you can observe the singing action below. Additionally, the place is fun..... I think there is a cafe scene painted on at least one of the walls. There is a pool table as well.  
Maybe I like this place best because it always brings in a mixed crowd... it is clearly the next best thing after sports."
"PA","An excellent place to go have a drink and not see people.  
 
The main bar area is incredibly narrow and long, and generally has a few people who have the aura of regulars sitting scattered along it. Such an odd mix of people. I've played a pick-up game of pool with a woman who wanted to join our game but apparently had never played pool in her life. I've gotten shooting pointers in broken English from a Greek man. A woman apologised profusely to me for her bad language just because I happened to be looking in her direction when she said something. Apparently, whatever it was, she felt the need to come over three times to apologise. More random people will be more friendly at Thunderbird's than at any other bar I've been to.  
 
For the location and kind of bar, Thunderbirds has a rather good beer selection and a number of beers on tap. And you can play pool. And you probably won't see anyone you know. It's not my favorite bar, but it's a good place to have a quiet drink. Unless there's a band playing, in which case you might want to go across the street to Belvedere's."
"PA","This place is tiny. If this place were a dog, it would be one of those small yipping dog that doesn't realize how tiny it is because they blast the music like they're Consol Energy Center, featuring JT. And don't go unless you're over the age of 40 because that seems to be the trend. Actually that's probably why the music is so loud...so all those elders can hear it!"
"PA","Live Bluegrass and fine Bourbon?  *Raises Hand*

I really like Thunderbirds, a lot.  It's not the best bar in the 'Burgh, but it definitely has a niche and does well with it.  I really enjoy the bands this place attracts and I feel they do a good job presenting them.  Sitting on their balcony during a show is a load of fun because the sound is good, but you can still have a strained conversation and have fun with your pals.  
Thunderbird also have a good variety of craft beers and I think they're average priced.  BUT certain music just goes better with Bourbon and Thunderbird does have the good Kentucky swill.  
So, I challenge you to find a place in Pittsburgh where you can sit back, drink Basil Hayden's, and listen to live Bluegrass or Irish Folk Rock."
"PA","Some definite problems as a venue.  There is smoking in the bar up front, which creates problems for people who want to watch the shows.  The building is long and narrow, and the shows can be extremely crowded, with most of the audience standing.  Often difficult to see the stage.  Yes, this place has a lot of charm, but they could do a lot to improve the space as a performance venue."
"PA","Very cute little venue to see a live show! Terrible food and service."
"PA","The Thunderbird is another one of those situations where I wish I could assign 1/2 stars.  So for now, I'm going with 2. 
 
I lived in the neighborhood for a number of years, so I've been quite a few drunken nights here.  Somehow it seems easier to tolerate on a drunken night than on a ""I'm just going to have a couple of drinks"" night.  My last visit was the weekend before Xmas to see some bluegrass.  We got there early enough to get a seat in the balcony and it was freezing.  I'm not talking just a little cold, I meant cold enough that I was still cold while wearing my down coat at the table.  BRRRRR.  I figured they knew they were going to draw a crowd and were anticipating the heat that would come with said crowd.  Ok, whatever. 
 
They definitely drew a crowd - when the bands started, it was impossible to move around at all in any area of the bar.  People lining both sets of steps, packing the balcony, packing the area in front of the stage, packing the downstairs bar.  It really made me wonder if they ever think about fire codes.  I realize that makes me sound like an old stick in the mud, but come on people, it was crowded.  And miserable to get up and move. 
 
It's also fairly overpriced - I ordered a couple of Stoli vodka sodas, and was blown away when my tab showed up.  Definitely not worth the price of the drinks.  And finally, only in PA, you can still smoke in here.  That alone makes me want to stay away.  I realize it's legal, and they try to control it, but it's been a long time since I've been in a bar where you can smoke, and guess what?  It's still miserable!"
"PA","Until recently the last time I had been here was about 10 years ago. I recall that they have some really talented acts coming through and that the Thunderbird was the beacon of Butler Street. 

Now that Lawrencevile is seeing a revitalization (yay!!) it's good to see that the Thunderbird is still a fixture. 

We visited for a post-family much needed nightcap in thanksgiving day. A few regulars were there but no bands performing. In all honesty I was surprised by the drink prices that are higher than some of my other favorites in the area. However, I would definitely return the next time I'm in the hood."
"PA","Cool local bar that doesn't take itself too seriously.  The hipsters were not particularly in evidence, just some Sunday night regulars.  The beer selection is pretty rockin', although my stout wasn't that great.

There's an Iron Man pinball machine, and an upstairs area I didn't check out.  
Would definitely come back if I'm in Pittsburgh again - would love to check out some live music."
"PA","Stopped here randomly on a Friday night. It was such a good, cool place. They had a funk band playing. A lot of really awesome people there, super easy to make friends and have a good time."
"PA","pretty smoky inside, but the food is good + not bad for seeing live bands"
"PA","Eh, hit or miss here. Seen some good shows and some not-so-good shows. The bluegrass shows are typically good. The crowd is hit-or-miss too. I've been here some nights where people couldn't move because it was so packed, but I've also been around on Saturday nights where less than a dozen people are sitting at the bar. From what I remember, the cover at this place is usually pretty high- I've come up some nights, looked in, and just decided to go somewhere else on Butler. I'll cross my fingers hoping that it's a good night for anyone who decides to go."
"PA","Ahh, where to start...this is a sad tale of an eh-OK bar with a terrible menu that briefly experimented with something amazing; fancy tacos. 

I used to do my laundry next door and one day while having a beer waiting for towels to dry, I noticed that their menu had changed. The food options went from boring old bar staples to fancy tex-mex tacos and burritos (along with some great apps and sides). It went from mainly  meat to veg friendly and even featured a vegan burrito (which was ah-ma-zing). For months I endured rain, cold and snow, douche bag bro dudes pre-gaming before heading to Industry...all for those tacos. 

Now they're gone. Just like that. The cook took an offer somewhere else and apparently ditched his taco shtick for some god awful, vomit inducing, artery clogging pile of dump in a deep fryer (I'm assuming). So, they've reverted to the old menu of burnt bean burgers and soggy fries. 

So, we're back to the same old Thunderbird dive, full of cigarette smoke, old grubby drunks, bad food and mediocre bands."
"PA","Decent dive with good prices and ok beer selection. Lots of local live music."
"PA","One of my favorite small venues in town. They're good supporters of local music, and the food and drinks are incredibly well-priced. I wish the whole place was non-smoking, but if you're lucky, the upstairs might be set off that way due to the band's preference. (Upstairs also has the better view of the bands.)

It's a reliable, affordable night-on-the-town spot where you can grab a bite, have some drinks, and hear some good music. And the clientele is generally very friendly!"
"PA","Danielle Staresinic is a terrific optometrist: friendly, thorough, and professional. She's the best!"
"PA","I have been going to the same place in Oakland for years but I decided to give this place a try because I keep admiring the glasses on people who go there. Like my friend Lisa, who always has the latest designer shades and looks so hip. Also, I heard the owner was a Lawrenceville resident, and I wanted to support a local business. It was a very good experience.

First of all, the eye exam was the most thorough one I have ever gotten! I found out that paying extra for 3-D movies would be a waste, thanks to a condition that I didn't even know I had. I thought the selection of glasses was also good, ranging widely in price and style. 

My only regret is that I did not buy a really cool pair that a young assistant tried to talk me into - I now realize they were way more fashionable than the ones I did end up getting. However, the ones I got are super light and have funky blue arms, so I am still very satisfied. I just plan to go back and get those other ones now, because this place definitely rates a second visit.

Tip: check the website for hours before you drop by, because they are only open by appointment on Saturday, so you can't just stroll in and get an exam over the weekend."
"PA","Being WAY overdue on my yearly eye exam, I decided to try this place out mainly because it took my insurance and was close to my hubby's work (he was coming too). Booking an appointment was easy and we were seen within a week. They called me the day before to remind me of my appointment which I always appreciate because I'm a forgetful person! The place looked a little bit older inside, but I'm starting to realize that here in Pittsburgh, older doesn't mean you're in for a bad experience! 

We were both seen by Dr. Shields. Although he is younger, he seemed very knowledgeable and answered all my crazy eye questions. The other staff were also very nice. They seemed to be up to date on all their equipment and even had a nice new machine to do the glaucoma test - one that doesn't shoot air into your eye. Bonus points for that! I don't need new glasses, so I didn't really take a look at their selection. It seemed a little small and I'm not sure how many designer pairs they sell, but I'll definitely check them out when I'm due for an upgrade. 

Overall, it was a pain free, quick check up. Worth checking out if you're in the area!"
"PA","The people who work here are fantastic, wonderful attitudes, genuinely care about your day and shopping experience. They also have an awesome olive selection. I got some awesome frozen veggie Phyllos and love their frozen section!"
"PA","While working on the job, one can get hungry. Man hungry and the thing about man hungry is this...greek yogurts and hot pockets can't light that flame if you get me. You'll need something more heavy duty, something that gets in deep, really gets the engines revving. For that you will need Salonika. Oh what's that you say? You are working all day on making sure some steel pipeline is put into the ground, well then friend...I have the place for you. We are talking, 12 cylinders of man meat sledgehammered into what they call a gyro. Spices so sensational, you will have Bob Vila jealous at your home taste bud improvements. The best part about this man meal is that it's man cheap. This will allow you to spend your real money on lifting your truck, roofing your house or just plain old football, man style. 

I give this place a manly 4 out of 5.  Don't forget to bring this man meal home or eat in your car because this place doesn't have seating but that's okay...because real men don't sit...they stand tall."
"PA","Between my first and second visits, this store was expanded and brightened up and it was even more fun to shop the second time.  Great deals on their label of extra-virgin olive oil, roasted peppers,dried tomatoes plus an amazing selection of olives and cheeses.  They sell the best pita bread I have even eaten- Kontos hand-stretched gyro bread.  I'm almost out of the stock I bought this past spring, and will be returning for a mega-purchase again soon.  :)  I just wish that this store were closer!"
"PA","Wow. Awesome food.counter service only wed-Fri. Super friendly staff. Great grocery selection."
"PA","Wow. Awesome Greek cuisine  Terrific Gyros.  Only open for lunch Wed, Thu, and Fri.  Unassuming place,  counter service, no tables.  Super friendly.  Great grocery selection to browse while you wait on your order."
